schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B172-Q045,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,74af5963-2c56-4f57-a963-8ab0161caf09,L38-S06,,CONTRAST_RULES,"Pour choisir entre une rencontre avec une personne et la découverte d’un monument, quelle règle correspond au chapitre ?",fr-FR,On visite une personne et on voit un monument.,On va/viens voir une personne ; on visite un lieu touristique.,Les deux exigent toujours « à » devant le complément.,« Visiter » signifie uniquement rentrer chez soi.,fr-FR,B,Le chapitre oppose « aller/venir voir + personne » à « visiter + lieu touristique ».,Cette option ne respecte pas la règle ciblée. Le chapitre oppose « aller/venir voir + personne » à « visiter + lieu touristique ».,Cette option est correcte. Le chapitre oppose « aller/venir voir + personne » à « visiter + lieu touristique ».,Cette option ne respecte pas la règle ciblée. Le chapitre oppose « aller/venir voir + personne » à « visiter + lieu touristique ».,Cette option ne respecte pas la règle ciblée. Le chapitre oppose « aller/venir voir + personne » à « visiter + lieu touristique ».,fr-FR,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,805e93ad-2220-5cb3-82ae-d11014fb0a47,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q046,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,49111ec0-5e20-4a63-ab7d-fe23554f62ac,L38-S01,,CONTRAST_RULES,"Dans la logique spatiale du chapitre, laquelle de ces descriptions associe correctement « aller » et « venir » ?",fr-FR,« Aller » signifie toujours revenir chez soi.,« Venir » signifie toujours repartir du locuteur.,« Aller » va d’un lieu vers un autre ; « venir » va vers le lieu de référence.,Les deux verbes exigent un infinitif sans exception.,fr-FR,C,La différence fondamentale porte sur le point de référence du déplacement.,Cette option ne respecte pas la règle ciblée. La différence fondamentale porte sur le point de référence du déplacement.,Cette option ne respecte pas la règle ciblée. La différence fondamentale porte sur le point de référence du déplacement.,Cette option est correcte. La différence fondamentale porte sur le point de référence du déplacement.,Cette option ne respecte pas la règle ciblée. La différence fondamentale porte sur le point de référence du déplacement.,fr-FR,e36096be-b783-599a-9a6d-252704705116,50415b1c-ce1d-5610-b266-c14d6ea508cb,,593ead56-d46f-5915-a1e7-3cc691cc91b5,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q047,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,c690a2f0-9917-4311-8823-683acb6d8dba,L38-S05,,CONTRAST_RULES,Quelle affirmation sur « aller / venir / monter / passer + infinitif » correspond à la règle de la page 164 ?,fr-FR,Ils prennent toujours « à » avant l’infinitif.,Ils prennent toujours « de » avant l’infinitif.,Ils ne peuvent jamais exprimer un but.,L’infinitif de but peut suivre directement le verbe de déplacement.,fr-FR,D,Le chapitre montre la construction directe sans préposition.,Cette option ne respecte pas la règle ciblée. Le chapitre montre la construction directe sans préposition.,Cette option ne respecte pas la règle ciblée. Le chapitre montre la construction directe sans préposition.,Cette option ne respecte pas la règle ciblée. Le chapitre montre la construction directe sans préposition.,Cette option est correcte. Le chapitre montre la construction directe sans préposition.,fr-FR,463f84ab-4dd3-52f7-891b-b1dc9ae4fce0,f37749e4-1c0a-571c-a2c9-af6363d36984,a8531911-41fe-514c-a4f5-e70ecdaa4df3,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q048,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,0b71d77b-bd78-48ad-bc64-fbdc9dfb7d17,L38-S02,,CONTRAST_RULES,Quelle opposition correspond le mieux à « retourner » / « revenir » ?,fr-FR,« Retourner » = aller une nouvelle fois ; « revenir » = venir une nouvelle fois vers le point de référence.,« Retourner » = visiter un lieu ; « revenir » = visiter une personne.,« Retourner » = rentrer chez soi uniquement ; « revenir » = aller ailleurs.,Les deux se construisent seulement avec « avec nous ».,fr-FR,A,Le livre définit « retourner » par « aller une nouvelle fois » et « revenir » par « venir une nouvelle fois ».,Cette option est correcte. Le livre définit « retourner » par « aller une nouvelle fois » et « revenir » par « venir une nouvelle fois ».,Cette option ne respecte pas la règle ciblée. Le livre définit « retourner » par « aller une nouvelle fois » et « revenir » par « venir une nouvelle fois ».,Cette option ne respecte pas la règle ciblée. Le livre définit « retourner » par « aller une nouvelle fois » et « revenir » par « venir une nouvelle fois ».,Cette option ne respecte pas la règle ciblée. Le livre définit « retourner » par « aller une nouvelle fois » et « revenir » par « venir une nouvelle fois ».,fr-FR,,19ef3561-b32d-5302-b285-3aec35a14491,2d29b163-0748-5be0-af0b-c913b1c28b6e,fa050066-5bb3-5cc6-8bc4-5facbc86e0a0,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q049,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,915bb937-ae94-4d2a-9e18-f40310946474,L38-S03,,CONTRAST_RULES,Quel énoncé distingue correctement « rentrer » d’un simple « revenir » ?,fr-FR,« Rentrer » s’emploie seulement avec un monument.,« Rentrer » met notamment l’accent sur le retour au domicile ou au pays d’origine.,« Revenir » exige toujours « chez moi ».,« Rentrer » signifie accompagner le locuteur.,fr-FR,B,« Rentrer » cible notamment le retour chez soi ou dans son pays d’origine.,Cette option ne respecte pas la règle ciblée. « Rentrer » cible notamment le retour chez soi ou dans son pays d’origine.,Cette option est correcte. « Rentrer » cible notamment le retour chez soi ou dans son pays d’origine.,Cette option ne respecte pas la règle ciblée. « Rentrer » cible notamment le retour chez soi ou dans son pays d’origine.,Cette option ne respecte pas la règle ciblée. « Rentrer » cible notamment le retour chez soi ou dans son pays d’origine.,fr-FR,f5ae0af5-9863-51b3-973f-6e96989a3ea2,,fdb8aa88-05b9-5110-ad6b-fc74023f44a5,7588c3ac-fd52-5e8f-95a5-7a065e69e200,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q050,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,a11e9294-f086-45ad-a720-b4f8d3582754,L38-S04,,CONTRAST_RULES,Quelle conséquence pratique tire-t-on de la règle spéciale « avec moi / avec nous » ?,fr-FR,On remplace toujours le verbe par « visiter ».,On doit ajouter « à » devant le verbe suivant.,"Dans l’accompagnement du locuteur ou de son groupe, on privilégie « venir ».",On emploie obligatoirement « retourner ».,fr-FR,C,Le chapitre indique explicitement que « avec moi » et « avec nous » se construisent avec « venir ».,Cette option ne respecte pas la règle ciblée. Le chapitre indique explicitement que « avec moi » et « avec nous » se construisent avec « venir ».,Cette option ne respecte pas la règle ciblée. Le chapitre indique explicitement que « avec moi » et « avec nous » se construisent avec « venir ».,Cette option est correcte. Le chapitre indique explicitement que « avec moi » et « avec nous » se construisent avec « venir ».,Cette option ne respecte pas la règle ciblée. Le chapitre indique explicitement que « avec moi » et « avec nous » se construisent avec « venir ».,fr-FR,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,,805e93ad-2220-5cb3-82ae-d11014fb0a47,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q001,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,49111ec0-5e20-4a63-ab7d-fe23554f62ac,L38-S01,,CLOZE_SINGLE,Complétez : « Je suis déjà devant le théâtre. Tu ___ me rejoindre avant l’ouverture ? »,fr-FR,viens,vas,rentres,retournes,fr-FR,A,"Le locuteur se trouve au point d’arrivée ; le déplacement de l’interlocuteur se fait vers ce point, donc « venir » convient.","Le locuteur se trouve au point d’arrivée ; le déplacement de l’interlocuteur se fait vers ce point, donc « venir » convient.",Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,fr-FR,,593ead56-d46f-5915-a1e7-3cc691cc91b5,463f84ab-4dd3-52f7-891b-b1dc9ae4fce0,a8531911-41fe-514c-a4f5-e70ecdaa4df3,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q002,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,0b71d77b-bd78-48ad-bc64-fbdc9dfb7d17,L38-S02,,CLOZE_SINGLE,Complétez : « Nous sommes restés au bureau ; Nadia est sortie déjeuner et elle ___ vers 14 h. »,fr-FR,retourne,revient,rentre,va,fr-FR,B,Le bureau reste le point de référence et Nadia y revient après être sortie : « revenir » exprime le retour vers ce point.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Le bureau reste le point de référence et Nadia y revient après être sortie : « revenir » exprime le retour vers ce point.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,fr-FR,a8531911-41fe-514c-a4f5-e70ecdaa4df3,,2d29b163-0748-5be0-af0b-c913b1c28b6e,f5ae0af5-9863-51b3-973f-6e96989a3ea2,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q003,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,915bb937-ae94-4d2a-9e18-f40310946474,L38-S03,,CLOZE_SINGLE,"Complétez : « Après le spectacle, nous ___ directement chez nous. »",fr-FR,revenons,retournons,rentrons,venons,fr-FR,C,Le déplacement est un retour au domicile des sujets ; la leçon emploie « rentrer » pour ce retour chez soi.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Le déplacement est un retour au domicile des sujets ; la leçon emploie « rentrer » pour ce retour chez soi.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,fr-FR,f5ae0af5-9863-51b3-973f-6e96989a3ea2,fdb8aa88-05b9-5110-ad6b-fc74023f44a5,,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q004,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,a11e9294-f086-45ad-a720-b4f8d3582754,L38-S04,,CLOZE_SINGLE,Complétez l’invitation selon la perspective de la leçon : « Nous partons au marché ; tu ___ avec nous ? »,fr-FR,vas,retournes,rentres,viens,fr-FR,D,"Avec « nous » comme groupe de référence dans l’invitation, la formulation ciblée est « venir avec nous ».",Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,"Avec « nous » comme groupe de référence dans l’invitation, la formulation ciblée est « venir avec nous ».",fr-FR,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,805e93ad-2220-5cb3-82ae-d11014fb0a47,e36096be-b783-599a-9a6d-252704705116,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q005,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,49111ec0-5e20-4a63-ab7d-fe23554f62ac,L38-S01,,CLOZE_CONTEXT,Vous êtes dans la salle de réunion et vous téléphonez à un collègue resté à l’accueil : « La présentation commence ; tu ___ dans la salle ? »,fr-FR,viens,vas,rentres,retournes,fr-FR,A,"Le locuteur est déjà dans la salle ; le collègue se déplace vers lui, donc « venir » est le choix attendu.","Le locuteur est déjà dans la salle ; le collègue se déplace vers lui, donc « venir » est le choix attendu.",Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,fr-FR,,fa050066-5bb3-5cc6-8bc4-5facbc86e0a0,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,50415b1c-ce1d-5610-b266-c14d6ea508cb,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q006,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,0b71d77b-bd78-48ad-bc64-fbdc9dfb7d17,L38-S02,,CLOZE_CONTEXT,"Vous attendez Camille à l’agence. Elle y travaillait le matin, est partie chez un client puis vous écrit : « Je ___ à l’agence dans vingt minutes. »",fr-FR,retourne,reviens,rentre,vais,fr-FR,B,Camille revient vers le lieu où se trouve son interlocuteur ; la perspective appelle « revenir ».,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Camille revient vers le lieu où se trouve son interlocuteur ; la perspective appelle « revenir ».,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,fr-FR,50415b1c-ce1d-5610-b266-c14d6ea508cb,,463f84ab-4dd3-52f7-891b-b1dc9ae4fce0,a8531911-41fe-514c-a4f5-e70ecdaa4df3,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q007,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,915bb937-ae94-4d2a-9e18-f40310946474,L38-S03,,CLOZE_CONTEXT,"Après plusieurs mois à l’étranger, Hugo parle de son propre domicile : « Vendredi, je ___ enfin chez moi. »",fr-FR,reviens,retourne,rentre,viens,fr-FR,C,Le retour au domicile du sujet se formule naturellement avec « rentrer ».,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Le retour au domicile du sujet se formule naturellement avec « rentrer ».,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,fr-FR,a8531911-41fe-514c-a4f5-e70ecdaa4df3,19ef3561-b32d-5302-b285-3aec35a14491,,f5ae0af5-9863-51b3-973f-6e96989a3ea2,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q008,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,a11e9294-f086-45ad-a720-b4f8d3582754,L38-S04,,CLOZE_CONTEXT,Deux amis annoncent : « Nous allons prendre un café après le cours. » Ils vous proposent de les accompagner : « Vous ___ avec nous ? »,fr-FR,allez,retournez,rentrez,venez,fr-FR,D,"Dans l’invitation avec « avec nous », la leçon privilégie « venir » : « Vous venez avec nous ? ».",Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,"Dans l’invitation avec « avec nous », la leçon privilégie « venir » : « Vous venez avec nous ? ».",fr-FR,f5ae0af5-9863-51b3-973f-6e96989a3ea2,fdb8aa88-05b9-5110-ad6b-fc74023f44a5,7588c3ac-fd52-5e8f-95a5-7a065e69e200,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q009,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,c690a2f0-9917-4311-8823-683acb6d8dba,L38-S05,,CLOZE_CONTEXT,Vous êtes au rez-de-chaussée et devez récupérer une boîte à l’étage : « Je monte ___ la boîte et je redescends. »,fr-FR,chercher,à chercher,de chercher,pour à chercher,fr-FR,A,"Après le verbe de déplacement « monter », l’infinitif de but se place directement, sans préposition.","Après le verbe de déplacement « monter », l’infinitif de but se place directement, sans préposition.",Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,fr-FR,,805e93ad-2220-5cb3-82ae-d11014fb0a47,e36096be-b783-599a-9a6d-252704705116,f37749e4-1c0a-571c-a2c9-af6363d36984,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q010,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,74af5963-2c56-4f57-a963-8ab0161caf09,L38-S06,,CLOZE_CONTEXT,"Votre collègue propose une activité touristique : « Samedi, nous allons ___ le nouveau musée d’art moderne. »",fr-FR,voir,visiter,venir voir,aller voir une personne,fr-FR,B,"Dans le contraste enseigné, un lieu ou un monument se construit avec « visiter ».",Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,"Dans le contraste enseigné, un lieu ou un monument se construit avec « visiter ».",Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,fr-FR,f37749e4-1c0a-571c-a2c9-af6363d36984,,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,50415b1c-ce1d-5610-b266-c14d6ea508cb,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q011,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,74af5963-2c56-4f57-a963-8ab0161caf09,L38-S06,,CLOZE_CONTEXT,"Vous parlez d’une personne hospitalisée : « Après le travail, je vais ___ mon oncle à l’hôpital. »",fr-FR,visiter,à visiter,voir,visiter chez,fr-FR,C,"Pour une personne, la leçon oppose « aller voir quelqu’un » à « visiter un lieu ».",Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,"Pour une personne, la leçon oppose « aller voir quelqu’un » à « visiter un lieu ».",Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,fr-FR,50415b1c-ce1d-5610-b266-c14d6ea508cb,593ead56-d46f-5915-a1e7-3cc691cc91b5,,a8531911-41fe-514c-a4f5-e70ecdaa4df3,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q012,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,915bb937-ae94-4d2a-9e18-f40310946474,L38-S03,,CORRECT_SENTENCE,Quelle phrase emploie « rentrer » conformément au sens de retour au domicile ?,fr-FR,"Après le dîner, Léa rentre le restaurant.",Léa rentre visiter sa collègue.,Léa rentre avec le musée.,"Après le dîner, Léa rentre chez elle.",fr-FR,D,« Rentrer chez elle » exprime bien le retour de Léa à son domicile.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,« Rentrer chez elle » exprime bien le retour de Léa à son domicile.,fr-FR,a8531911-41fe-514c-a4f5-e70ecdaa4df3,19ef3561-b32d-5302-b285-3aec35a14491,2d29b163-0748-5be0-af0b-c913b1c28b6e,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B173-Q013,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,c690a2f0-9917-4311-8823-683acb6d8dba,L38-S05,,CORRECT_SENTENCE,Un collègue explique qu’il descend faire un achat avant le dîner. Quelle proposition respecte la construction directe enseignée ?,fr-FR,Je descends acheter du pain avant le dîner.,Je descends à acheter du pain avant le dîner.,Je descends de acheter du pain avant le dîner.,Je descends pour à acheter du pain avant le dîner.,fr-FR,A,"Dans cette construction de déplacement avec but, l’infinitif « acheter » suit directement « descendre ».","Dans cette construction de déplacement avec but, l’infinitif « acheter » suit directement « descendre ».",Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,Incorrect. Cette option ne respecte pas la règle ou la perspective de déplacement ciblée dans ce contexte.,fr-FR,,fdb8aa88-05b9-5110-ad6b-fc74023f44a5,7588c3ac-fd52-5e8f-95a5-7a065e69e200,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
